,rank,id,form_id,name,form,alias,move,move_rate,nature,nature_rate,ability,ability_rate,item,item_rate,terastal,terastal_rate
0523-000,9999,523,0,ゼブライカ,,ゼブライカ,"['サンダーダイブ', '１０まんばりき', 'テラバースト', 'でんじは', 'ワイルドボルト', 'がむしゃら', 'ちょうはつ', 'ニトロチャージ', 'フェイント', 'のしかかり']","[55.9, 45.1, 39.1, 30.1, 24.9, 24.1, 20.9, 17.1, 15.9, 15.9]","['ようき', 'いじっぱり', 'おくびょう', 'せっかち', 'やんちゃ', 'まじめ', 'むじゃき', 'ひかえめ', 'がんばりや', 'さみしがり']","[44.2, 35.1, 7.7, 4.2, 2.7, 2.2, 1.2, 1.0, 0.7, 0.5]","['でんきエンジン', 'そうしょく', 'ひらいしん']","[52.8, 39.8, 7.4]","['きあいのタスキ', 'いのちのたま', 'ふうせん', 'こだわりメガネ', 'こだわりハチマキ', 'こだわりスカーフ', 'ちからのハチマキ', 'ものまねハーブ', 'ジャポのみ', 'タラプのみ']","[33.6, 30.9, 11.4, 5.9, 4.9, 4.0, 4.0, 1.2, 0.7, 0.7]","['フェアリー', 'でんき', 'こおり', 'ひこう', 'ゴースト', 'みず', 'ノーマル', 'じめん']","[44.6, 21.4, 10.7, 7.1, 7.1, 5.4, 1.8, 1.8]"
0529-000,9999,529,0,モグリュー,,モグリュー,"['じしん', 'こうそくスピン', 'つるぎのまい', 'じわれ', 'かわらわり', 'いわなだれ', 'ドリルライナー', 'どろかけ']","[66.7, 66.7, 66.7, 66.7, 33.3, 33.3, 33.3, 33.3]",['しんちょう'],[100.0],['すなかき'],[100.0],['しんかのきせき'],[100.0],['じめん'],[100.0]
0532-000,9999,532,0,ドッコラー,,ドッコラー,"['がんせきふうじ', 'カウンター', 'なげつける', 'マッハパンチ', 'きあいパンチ', 'ばかぢから', 'ストーンエッジ', 'アームハンマー']","[92.6, 92.6, 92.6, 92.6, 7.4, 7.4, 7.4, 7.4]",['わんぱく'],[100.0],['こんじょう'],[100.0],['かえんだま'],[100.0],['いわ'],[100.0]
0533-000,9999,533,0,ドテッコツ,,ドテッコツ,"['ドレインパンチ', 'ストーンエッジ', 'マッハパンチ', 'ビルドアップ', 'れいとうパンチ', 'テラバースト', 'はたきおとす', 'きあいパンチ', 'にほんばれ', 'ばかぢから']","[92.5, 85.1, 83.6, 82.1, 16.4, 10.4, 9.0, 7.5, 6.0, 6.0]","['わんぱく', 'やんちゃ', 'いじっぱり']","[80.0, 13.3, 6.7]","['てつのこぶし', 'ちからずく']","[86.7, 13.3]",['しんかのきせき'],[100.0],['はがね'],[100.0]
0534-000,9999,534,0,ローブシン,,ローブシン,"['マッハパンチ', 'ドレインパンチ', 'れいとうパンチ', 'はたきおとす', 'じしん', 'きあいパンチ', 'ビルドアップ', 'かみなりパンチ', 'みがわり', 'ハードプレス']","[92.7, 81.6, 71.5, 35.7, 17.8, 14.1, 13.9, 13.6, 8.9, 7.9]","['いじっぱり', 'ゆうかん', 'しんちょう', 'むじゃき', 'わんぱく', 'てれや', 'のんき', 'おっとり', 'さみしがり', 'うっかりや']","[80.7, 8.8, 3.1, 2.7, 1.6, 0.8, 0.8, 0.6, 0.3, 0.2]","['てつのこぶし', 'こんじょう', 'ちからずく']","[52.1, 45.4, 2.5]","['かえんだま', 'パンチグローブ', 'とつげきチョッキ', 'オボンのみ', 'いのちのたま', 'こだわりハチマキ', 'きあいのタスキ', 'ロゼルのみ', 'チイラのみ', 'じゃくてんほけん']","[37.1, 21.9, 18.1, 8.7, 6.7, 2.1, 1.3, 0.9, 0.6, 0.6]","['はがね', 'かくとう', 'こおり', 'ほのお', 'でんき', 'どく', 'あく', 'ノーマル', 'じめん', 'みず']","[36.0, 20.5, 9.9, 9.1, 5.5, 4.4, 3.1, 2.7, 2.1, 2.0]"
0540-000,9999,540,0,クルミル,,クルミル,"['とびかかる', 'ねばねばネット', 'テラバースト', 'いとをはく', 'こらえる', 'グラスフィールド', 'いやなおと', 'こうごうせい', 'すりかえ', 'なやみのタネ']","[92.2, 92.2, 84.3, 84.3, 7.8, 7.8, 7.8, 7.8, 7.8, 7.8]","['ようき', 'いじっぱり']","[95.2, 4.8]","['ようりょくそ', 'むしのしらせ']","[95.2, 4.8]","['きあいのタスキ', 'イバンのみ']","[95.2, 4.8]",['フェアリー'],[100.0]
0541-000,9999,541,0,クルマユ,,クルマユ,"['ねばねばネット', 'いとをはく', 'とびつく', 'ひかりのかべ', 'バトンタッチ', 'てっぺき', 'こうごうせい', 'むしくい', 'あまごい', 'ギガドレイン']","[94.5, 58.1, 36.4, 35.1, 29.0, 28.5, 21.9, 19.2, 17.3, 15.1]","['わんぱく', 'おくびょう', 'のんき', 'ようき', 'ずぶとい', 'てれや', 'おだやか', 'しんちょう', 'なまいき', 'ゆうかん']","[50.0, 21.8, 8.0, 3.4, 2.9, 2.3, 2.3, 2.3, 2.3, 1.7]","['ようりょくそ', 'ぼうじん', 'リーフガード']","[57.5, 30.5, 12.1]","['しんかのきせき', 'きあいのタスキ', 'ゴツゴツメット']","[98.3, 1.1, 0.6]","['みず', 'ほのお', 'いわ']","[81.3, 12.5, 6.3]"
0542-000,9999,542,0,ハハコモリ,,ハハコモリ,"['ねばねばネット', 'はたきおとす', 'トリプルアクセル', 'とびつく', 'リーフブレード', 'テラバースト', 'いとをはく', 'シャドークロー', 'とびかかる', 'あまえる']","[85.4, 67.6, 60.7, 57.9, 33.1, 20.3, 16.3, 10.2, 9.9, 7.0]","['ようき', 'いじっぱり', 'せっかち', 'おくびょう', 'むじゃき', 'しんちょう', 'なまいき', 'わんぱく', 'さみしがり', 'やんちゃ']","[89.2, 7.0, 0.8, 0.7, 0.4, 0.4, 0.3, 0.3, 0.2, 0.1]","['ようりょくそ', 'ぼうじん', 'むしのしらせ']","[86.3, 8.2, 5.5]","['きあいのタスキ', 'メンタルハーブ', 'いのちのたま', 'たつじんのおび', 'いかさまダイス', 'こだわりスカーフ', 'こだわりハチマキ', 'レッドカード', 'ひかりのねんど', 'じゅうでんち']","[79.3, 8.5, 2.6, 2.1, 1.9, 1.8, 0.9, 0.7, 0.4, 0.3]","['フェアリー', 'ほのお', 'こおり', 'いわ', 'ゴースト', 'むし', 'みず', 'ノーマル', 'ステラ', 'じめん']","[27.6, 24.0, 24.0, 6.9, 5.5, 3.3, 2.3, 2.3, 2.0, 1.4]"
0546-000,9999,546,0,モンメン,,モンメン,"['がむしゃら', 'やどりぎのタネ', 'みがわり', 'おきみやげ', 'アンコール', 'コットンガード', 'どくのこな', 'グラススライダー', 'まもる', 'しびれごな']","[96.0, 95.3, 92.2, 73.5, 23.1, 4.8, 3.4, 3.1, 2.5, 2.5]","['ずぶとい', 'いじっぱり', 'やんちゃ', 'おくびょう', 'ゆうかん', 'わんぱく']","[84.2, 5.3, 5.0, 4.7, 0.6, 0.3]",['いたずらごころ'],[100.0],"['ひかりのこな', 'きあいのタスキ', 'しんかのきせき', 'イバンのみ', 'おんみつマント']","[78.4, 11.1, 9.4, 0.6, 0.6]","['どく', 'じめん']","[85.7, 14.3]"
0548-000,9999,548,0,チュリネ,,チュリネ,"['こうごうせい', 'やどりぎのタネ', 'ねむりごな', 'アンコール', 'にほんばれ', 'なかまづくり', 'リーフストーム', 'おさきにどうぞ', 'エナジーボール', 'あまえる']","[90.9, 72.7, 54.5, 54.5, 18.2, 18.2, 18.2, 18.2, 18.2, 9.1]",['ようき'],[100.0],['ようりょくそ'],[100.0],['きあいのタスキ'],[100.0],[],[]
0549-000,9999,549,0,ドレディア,,ドレディア,"['ちょうのまい', 'テラバースト', 'ギガドレイン', 'みわくのボイス', 'ねむりごな', 'ウェザーボール', 'アンコール', 'ソーラービーム', 'リーフストーム', 'はなびらのまい']","[79.7, 71.2, 70.1, 59.0, 26.1, 24.7, 12.1, 11.6, 6.5, 5.9]","['おくびょう', 'ひかえめ', 'おだやか', 'ずぶとい', 'すなお', 'がんばりや', 'のうてんき', 'むじゃき', 'せっかち', 'のんき']","[55.4, 38.4, 3.1, 2.3, 0.2, 0.1, 0.1, 0.1, 0.1, 0.0]","['ようりょくそ', 'マイペース', 'リーフガード']","[90.4, 6.7, 2.9]","['いのちのたま', 'きあいのタスキ', 'こうかくレンズ', 'たべのこし', 'おんみつマント', 'だっしゅつパック', 'ものしりメガネ', 'ラムのみ', 'オボンのみ', 'きゅうこん']","[33.0, 16.9, 9.9, 7.6, 5.1, 4.9, 4.0, 3.8, 2.4, 2.3]","['いわ', 'じめん', 'ほのお', 'フェアリー', 'みず', 'ステラ', 'ゴースト', 'くさ', 'でんき', 'はがね']","[30.8, 24.9, 19.8, 8.2, 5.5, 3.4, 1.8, 1.6, 1.5, 0.9]"
0550-000,9999,550,0,バスラオ,あかすじのすがた,バスラオ(あか),"['アクアジェット', 'アクアブレイク', 'がむしゃら', 'ちょうはつ', 'ウェーブタックル', 'もろはのずつき', 'クイックターン', 'テラバースト', 'いのちがけ', 'じたばた']","[81.9, 62.2, 57.5, 54.3, 37.8, 22.8, 15.7, 12.6, 12.6, 11.8]","['いじっぱり', 'ようき', 'むじゃき', 'ひかえめ']","[90.0, 6.3, 2.5, 1.3]","['てきおうりょく', 'すてみ']","[90.0, 10.0]","['きあいのタスキ', 'こだわりスカーフ', 'こだわりハチマキ', 'いのちのたま']","[77.5, 16.3, 5.0, 1.3]","['ノーマル', 'あく', 'みず']","[50.0, 25.0, 25.0]"
0553-000,9999,553,0,ワルビアル,,ワルビアル,"['じしん', 'はたきおとす', 'スケイルショット', 'ステルスロック', 'ダストシュート', 'ちょうはつ', 'インファイト', 'かみくだく', 'カウンター', 'なげつける']","[90.1, 55.8, 31.8, 24.8, 23.5, 22.3, 21.2, 17.9, 11.5, 11.1]","['ようき', 'いじっぱり', 'わんぱく', 'しんちょう', 'おくびょう', 'ゆうかん', 'やんちゃ', 'のんき', 'おとなしい', 'さみしがり']","[41.8, 39.9, 9.7, 4.2, 1.4, 0.8, 0.6, 0.6, 0.4, 0.3]","['いかく', 'じしんかじょう', 'いかりのつぼ']","[47.2, 46.6, 6.2]","['きあいのタスキ', 'こだわりスカーフ', 'いかさまダイス', 'とつげきチョッキ', 'でんきだま', 'オボンのみ', 'いのちのたま', 'じゃくてんほけん', 'フィラのみ', 'ものまねハーブ']","[23.4, 16.7, 15.5, 13.5, 8.1, 5.1, 3.3, 2.6, 2.1, 1.5]","['どく', 'ドラゴン', 'ゴースト', 'じめん', 'フェアリー', 'はがね', 'みず', 'ステラ', 'あく', 'かくとう']","[24.4, 19.9, 13.7, 13.0, 6.5, 5.9, 4.6, 3.9, 3.3, 2.0]"
0559-000,9999,559,0,ズルッグ,,ズルッグ,"['ねむる', 'ビルドアップ', 'ドわすれ', 'かみくだく', 'ドレインパンチ', 'もろはのずつき', 'とびひざげり', 'りゅうのまい', 'ずつき', 'からげんき']","[68.8, 68.8, 68.8, 46.9, 40.6, 18.8, 18.8, 18.8, 9.4, 9.4]","['わんぱく', 'いじっぱり']","[53.8, 46.2]","['だっぴ', 'じしんかじょう']","[53.8, 46.2]",['しんかのきせき'],[100.0],['どく'],[100.0]
0560-000,9999,560,0,ズルズキン,,ズルズキン,"['ドレインパンチ', 'はたきおとす', 'りゅうのまい', 'アンコール', 'ビルドアップ', 'どくづき', 'いかりのまえば', 'れいとうパンチ', 'かみくだく', 'とびひざげり']","[72.1, 56.6, 36.2, 30.3, 25.7, 22.0, 17.1, 15.8, 14.6, 11.9]","['しんちょう', 'いじっぱり', 'ようき', 'わんぱく', 'がんばりや', 'なまいき', 'ずぶとい', 'ゆうかん', 'すなお', 'うっかりや']","[28.0, 23.7, 15.9, 11.7, 10.6, 4.9, 3.2, 1.1, 0.4, 0.3]","['いかく', 'だっぴ', 'じしんかじょう']","[49.7, 32.6, 17.7]","['たべのこし', 'とつげきチョッキ', 'オボンのみ', 'ラムのみ', 'ちからのハチマキ', 'くろおび', 'でんきだま', 'いのちのたま', 'ルームサービス', 'おんみつマント']","[30.0, 15.3, 11.7, 7.0, 6.8, 6.6, 5.9, 2.8, 1.7, 1.5]","['どく', 'はがね', 'みず', 'ノーマル', 'ゴースト', 'フェアリー', 'あく', 'ほのお', 'かくとう']","[73.5, 11.1, 6.9, 3.2, 2.6, 1.1, 0.5, 0.5, 0.5]"
0570-000,9999,570,0,ゾロア,,ゾロア,"['ちょうはつ', 'はたきおとす', 'ナイトバースト', 'トリック', 'わるだくみ', 'カウンター', 'ひっかく', 'おきみやげ', 'いちゃもん', 'にらみつける']","[64.4, 50.8, 32.2, 27.1, 25.4, 23.7, 22.0, 22.0, 22.0, 22.0]","['おくびょう', 'すなお', 'ようき', 'なまいき', 'のんき']","[31.3, 25.0, 25.0, 12.5, 6.3]",['イリュージョン'],[100.0],"['こだわりスカーフ', 'しんかのきせき', 'きあいのタスキ']","[56.3, 25.0, 18.8]",['フェアリー'],[100.0]
0571-000,9999,571,0,ゾロアーク,,ゾロアーク,"['ナイトバースト', 'ふいうち', 'トリック', 'かえんほうしゃ', 'カウンター', 'はたきおとす', 'アンコール', 'とんぼがえり', 'テラバースト', 'ちょうはつ']","[56.7, 38.7, 34.8, 30.1, 30.1, 29.1, 21.4, 21.2, 21.0, 19.8]","['おくびょう', 'ひかえめ', 'ようき', 'せっかち', 'むじゃき', 'いじっぱり', 'おっとり', 'うっかりや', 'さみしがり', 'やんちゃ']","[22.6, 21.5, 14.3, 14.1, 7.9, 7.7, 3.8, 2.5, 2.1, 1.6]",['イリュージョン'],[100.0],"['きあいのタスキ', 'こだわりスカーフ', 'いのちのたま', 'こだわりメガネ', 'こだわりハチマキ', 'ひかりのこな', 'たつじんのおび', 'ものしりメガネ', 'オボンのみ', 'ヤタピのみ']","[50.4, 33.3, 5.5, 5.3, 1.2, 0.8, 0.5, 0.4, 0.4, 0.3]","['フェアリー', 'あく', 'こおり', 'どく', 'ひこう', 'ステラ', 'ゴースト', 'でんき', 'ノーマル', 'はがね']","[50.3, 18.3, 12.0, 6.3, 2.9, 2.9, 1.7, 1.1, 1.1, 1.1]"
0572-000,9999,572,0,チラーミィ,,チラーミィ,"['ハイパーボイス', 'くすぐる', 'とっておき', 'たたきつける', 'スピードスター', 'うたう', 'エコーボイス', 'あまえる']","[90.0, 90.0, 90.0, 90.0, 10.0, 10.0, 10.0, 10.0]",[],[],[],[],[],[],[],[]
0573-000,9999,573,0,チラチーノ,,チラチーノ,"['タネマシンガン', 'ロックブラスト', 'トリプルアクセル', 'おかたづけ', 'スイープビンタ', 'アンコール', 'はたきおとす', 'でんじは', 'テラバースト', 'がむしゃら']","[82.8, 81.7, 64.0, 52.5, 42.1, 27.4, 14.2, 7.3, 5.5, 4.1]","['ようき', 'いじっぱり', 'むじゃき', 'しんちょう', 'まじめ', 'のうてんき', 'わんぱく', 'やんちゃ', 'てれや', 'せっかち']","[65.0, 32.4, 0.8, 0.3, 0.3, 0.3, 0.3, 0.2, 0.2, 0.2]","['テクニシャン', 'スキルリンク', 'メロメロボディ']","[57.2, 40.8, 2.0]","['いかさまダイス', 'おうじゃのしるし', 'きあいのタスキ', 'こだわりスカーフ', 'いのちのたま', 'こだわりハチマキ', 'シルクのスカーフ', 'するどいキバ', 'こうかくレンズ', 'ピントレンズ']","[53.0, 27.8, 10.1, 4.2, 2.1, 0.6, 0.5, 0.4, 0.4, 0.3]","['ステラ', 'ゴースト', 'ノーマル', 'こおり', 'ひこう', 'フェアリー', 'くさ', 'じめん', 'いわ', 'ほのお']","[40.4, 30.1, 9.2, 5.2, 4.4, 3.0, 2.6, 2.2, 2.0, 0.6]"
0574-000,9999,574,0,ゴチム,,ゴチム,"['アシストパワー', 'めいそう', 'みがわり', 'でんじは', 'トリックルーム', 'トリック', 'リフレクター', 'テラバースト', 'ねむる', 'じこあんじ']","[53.2, 53.2, 53.2, 41.6, 41.6, 41.6, 41.6, 32.5, 26.0, 5.2]","['ずぶとい', 'おだやか']","[51.6, 48.4]","['かげふみ', 'おみとおし']","[51.6, 48.4]","['ふうせん', 'こうこうのしっぽ']","[51.6, 48.4]",['じめん'],[100.0]
0575-000,9999,575,0,ゴチミル,,ゴチミル,"['ねむる', 'めいそう', 'アシストパワー', 'トリック', 'あまえる', 'サイコノイズ', 'みがわり', 'テラバースト', 'さいみんじゅつ', 'ねごと']","[71.9, 45.0, 36.8, 32.7, 32.7, 30.4, 24.0, 23.4, 19.9, 18.1]","['ずぶとい', 'おくびょう', 'おだやか', 'ひかえめ']","[68.4, 21.5, 6.3, 3.8]","['かげふみ', 'おみとおし']","[97.5, 2.5]","['しんかのきせき', 'こだわりスカーフ']","[67.1, 32.9]","['フェアリー', 'じめん', 'ノーマル', 'あく', 'こおり']","[45.5, 18.2, 18.2, 9.1, 9.1]"
0577-000,9999,577,0,ユニラン,,ユニラン,"['がむしゃら', 'トリックルーム', 'サイコショック', 'アンコール', 'サイコキネシス', 'じこさいせい', 'いたみわけ', 'サイコフィールド', 'テラバースト', 'シャドーボール']","[98.5, 97.9, 70.8, 66.6, 30.1, 21.0, 4.6, 4.4, 1.9, 1.7]","['れいせい', 'ひかえめ', 'なまいき']","[77.1, 19.3, 3.6]","['マジックガード', 'ぼうじん']","[57.5, 42.5]","['きあいのタスキ', 'メンタルハーブ', 'いのちのたま']","[98.7, 1.0, 0.3]","['ひこう', 'エスパー', 'フェアリー']","[71.4, 14.3, 14.3]"
0578-000,9999,578,0,ダブラン,,ダブラン,"['トリックルーム', 'がむしゃら', 'シャドーボール', 'サイコショック', 'サイコキネシス', 'アンコール', 'じこさいせい', 'アシストパワー', 'てっぺき', 'めいそう']","[91.5, 91.5, 81.5, 67.7, 28.2, 8.9, 8.5, 6.9, 6.9, 6.9]","['れいせい', 'おっとり', 'のんき', 'ひかえめ', 'ずぶとい']","[93.8, 2.3, 1.5, 1.5, 0.8]","['マジックガード', 'さいせいりょく']","[98.5, 1.5]","['きあいのタスキ', 'しんかのきせき']","[96.2, 3.8]","['ゴースト', 'エスパー', 'フェアリー', 'ほのお']","[46.2, 38.5, 7.7, 7.7]"
0579-000,9999,579,0,ランクルス,,ランクルス,"['じこさいせい', 'サイコノイズ', 'めいそう', 'きあいだま', 'シャドーボール', 'トリックルーム', 'サイコショック', 'テラバースト', 'サイコキネシス', 'トリック']","[61.1, 54.9, 36.8, 35.4, 33.5, 28.0, 19.0, 18.6, 16.9, 12.5]","['れいせい', 'ずぶとい', 'ひかえめ', 'おくびょう', 'おだやか', 'なまいき', 'のんき', 'やんちゃ', 'ゆうかん', 'うっかりや']","[27.9, 26.1, 24.2, 5.4, 5.1, 4.7, 3.0, 1.1, 0.7, 0.7]","['マジックガード', 'さいせいりょく', 'ぼうじん']","[90.4, 8.9, 0.7]","['いのちのたま', 'かえんだま', 'きあいのタスキ', 'たべのこし', 'オボンのみ', 'とつげきチョッキ', 'ゴツゴツメット', 'くっつきバリ', 'こだわりメガネ', 'おんみつマント']","[45.7, 13.6, 12.4, 7.2, 4.8, 3.3, 2.3, 1.8, 1.2, 1.2]","['フェアリー', 'ノーマル', 'かくとう', 'はがね', 'みず', 'ひこう', 'あく', 'ほのお', 'エスパー', 'どく']","[26.8, 24.1, 11.2, 7.2, 6.6, 6.4, 4.4, 3.9, 2.4, 1.5]"
0580-000,9999,580,0,コアルヒー,,コアルヒー,"['ぼうふう', 'あまごい', 'ブレイブバード', 'おいかぜ', 'はねやすめ', 'アクアジェット', 'がむしゃら', 'ひやみず', 'フェザーダンス']","[84.6, 69.2, 69.2, 69.2, 15.4, 15.4, 15.4, 15.4, 15.4]",['ずぶとい'],[100.0],['はとむね'],[100.0],['しんかのきせき'],[100.0],[],[]
0581-000,9999,581,0,スワンナ,,スワンナ,"['アクアジェット', 'ハイドロポンプ', 'ぼうふう', 'れいとうビーム', 'がむしゃら', 'おいかぜ', 'ブレイブバード', 'あまごい', 'ウェザーボール', 'エアスラッシュ']","[51.8, 45.1, 39.0, 35.9, 33.3, 30.3, 26.2, 23.6, 19.5, 16.9]","['ひかえめ', 'おくびょう', 'ようき', 'むじゃき', 'いじっぱり', 'すなお', 'おっとり']","[39.2, 27.8, 16.5, 6.3, 6.3, 2.5, 1.3]","['うるおいボディ', 'するどいめ', 'はとむね']","[60.8, 36.7, 2.5]","['しめったいわ', 'きあいのタスキ', 'いのちのたま', 'ぼうじんゴーグル', 'ゴツゴツメット', 'こだわりスカーフ', 'おんみつマント']","[27.8, 27.8, 19.0, 12.7, 5.1, 5.1, 2.5]","['はがね', 'じめん', 'ひこう']","[50.0, 25.0, 25.0]"
0585-000,9999,585,0,シキジカ,,シキジカ,"['エナジーボール', 'あまえる', 'ソーラービーム', 'すてみタックル', 'とっしん', 'しねんのずつき']","[100.0, 100.0, 65.4, 65.4, 34.6, 34.6]",['わんぱく'],[100.0],['ようりょくそ'],[100.0],['かまどのめん'],[100.0],[],[]
0586-000,9999,586,0,メブキジカ,,メブキジカ,"['じゃれつく', 'ウッドホーン', '１０まんばりき', 'テラバースト', 'すてみタックル', 'はなふぶき', 'でんじは', 'じごくづき', 'スマートホーン', 'ずつき']","[76.6, 58.0, 51.0, 42.8, 24.7, 20.3, 16.0, 15.8, 15.1, 14.3]","['ようき', 'いじっぱり', 'てれや', 'やんちゃ', 'しんちょう', 'さみしがり', 'せっかち', 'おっとり', 'すなお']","[64.0, 33.2, 1.5, 0.4, 0.4, 0.2, 0.1, 0.1, 0.1]","['ようりょくそ', 'てんのめぐみ', 'そうしょく']","[75.2, 23.4, 1.4]","['いのちのたま', 'きあいのタスキ', 'こだわりスカーフ', 'こだわりハチマキ', 'いかさまダイス', 'おうじゃのしるし', 'ちからのハチマキ', 'オボンのみ', 'イバンのみ', 'ものまねハーブ']","[55.5, 20.8, 4.7, 4.1, 2.7, 2.2, 1.9, 1.6, 1.5, 1.1]","['ほのお', 'ステラ', 'ノーマル', 'どく', 'ゴースト', 'フェアリー', 'はがね', 'いわ', 'みず', 'じめん']","[39.9, 25.6, 14.7, 6.1, 5.1, 3.1, 2.4, 1.0, 1.0, 0.7]"
