,rank,id,form_id,name,form,alias,move,move_rate,nature,nature_rate,ability,ability_rate,item,item_rate,terastal,terastal_rate
0237-000,9999,237,0,カポエラー,,カポエラー,"['トリプルアクセル', 'バレットパンチ', 'マッハパンチ', 'とびひざげり', 'ねこだまし', 'じならし', 'じしん', 'トリプルキック', 'インファイト', 'こうそくスピン']","[97.1, 53.5, 44.5, 44.2, 44.1, 24.4, 13.3, 12.8, 12.5, 10.1]","['いじっぱり', 'まじめ', 'ようき', 'わんぱく', 'さみしがり', 'おくびょう', 'しんちょう']","[62.9, 31.8, 3.1, 1.7, 0.3, 0.2, 0.2]","['テクニシャン', 'いかく']","[96.3, 3.7]","['こうかくレンズ', 'とつげきチョッキ', 'いのちのたま', 'たつじんのおび', 'きあいのタスキ', 'するどいツメ', 'くろおび', 'いかさまダイス', 'ちからのハチマキ', 'ピントレンズ']","[44.0, 16.5, 14.2, 11.6, 4.4, 1.5, 1.4, 1.2, 1.2, 1.1]","['はがね', 'かくとう', 'こおり', 'じめん', 'ステラ', 'ゴースト', 'くさ', 'あく']","[39.5, 29.8, 18.4, 4.4, 2.6, 2.6, 1.8, 0.9]"
0239-000,9999,239,0,エレキッド,,エレキッド,"['サンダーダイブ', 'れいとうパンチ', 'はたきおとす', 'くさわけ']","[100.0, 100.0, 100.0, 100.0]",['いじっぱり'],[100.0],['せいでんき'],[100.0],['いのちのたま'],[100.0],[],[]
0240-000,9999,240,0,ブビィ,,ブビィ,"['かえんぐるま', 'こわいかお', 'ほのおのパンチ', 'あやしいひかり']","[100.0, 100.0, 100.0, 100.0]",[],[],[],[],[],[],[],[]
0246-000,9999,246,0,ヨーギラス,,ヨーギラス,"['いわなだれ', 'りゅうのまい', 'かわらわり', 'じしん', 'じだんだ', 'こわいかお', 'いやなおと', 'かみつく', 'にらみつける', 'いわおとし']","[96.4, 75.0, 75.0, 75.0, 21.4, 21.4, 17.9, 7.1, 3.6, 3.6]",['いじっぱり'],[100.0],['こんじょう'],[100.0],['おうじゃのしるし'],[100.0],[],[]
0247-000,9999,247,0,サナギラス,,サナギラス,"['のろい', 'じしん', 'ねむる', 'かみくだく']","[100.0, 100.0, 100.0, 100.0]",['しんちょう'],[100.0],['だっぴ'],[100.0],['しんかのきせき'],[100.0],['ゴースト'],[100.0]
0252-000,9999,252,0,キモリ,,キモリ,"['がむしゃら', 'でんこうせっか', 'はやてがえし', 'みきり', 'リーフストーム', 'テラバースト', 'いやなおと', 'エナジーボール', 'はたく', 'にらみつける']","[93.2, 81.8, 38.6, 34.1, 29.5, 18.2, 11.4, 11.4, 11.4, 6.8]","['さみしがり', 'ようき', 'むじゃき']","[50.0, 33.3, 16.7]",['かるわざ'],[100.0],['きあいのタスキ'],[100.0],[],[]
0253-000,9999,253,0,ジュプトル,,ジュプトル,"['がむしゃら', 'リーフストーム', 'でんこうせっか', 'はやてがえし', 'しんくうは', 'やどりぎのタネ', 'テラバースト', 'アクロバット', 'リーフブレード', 'がんせきふうじ']","[100.0, 58.2, 38.2, 38.2, 29.1, 27.3, 27.3, 10.9, 9.1, 7.3]","['せっかち', 'ようき', 'いじっぱり', 'さみしがり', 'ひかえめ']","[37.5, 25.0, 18.8, 12.5, 6.3]",['かるわざ'],[100.0],['きあいのタスキ'],[100.0],[],[]
0254-000,9999,254,0,ジュカイン,,ジュカイン,"['しっぽきり', 'リーフストーム', 'がむしゃら', 'テラバースト', 'しんくうは', 'エナジーボール', 'こらえる', 'ギガドレイン', 'きあいだま', 'りゅうのはどう']","[54.0, 53.4, 52.6, 42.3, 30.6, 19.3, 17.5, 14.4, 13.1, 12.6]","['おくびょう', 'ひかえめ', 'いじっぱり', 'ようき', 'うっかりや', 'むじゃき', 'せっかち', 'ずぶとい', 'おだやか', 'おっとり']","[52.2, 13.7, 8.4, 7.9, 5.8, 5.5, 2.0, 1.4, 1.0, 0.7]","['かるわざ', 'しんりょく']","[75.8, 24.2]","['きあいのタスキ', 'オボンのみ', 'ヤタピのみ', 'でんきだま', 'だっしゅつパック', 'こだわりメガネ', 'ジャポのみ', 'じゃくてんほけん', 'こだわりスカーフ', 'いかさまダイス']","[22.7, 17.3, 12.7, 12.6, 4.7, 4.0, 3.5, 3.4, 3.2, 2.7]","['ゴースト', 'ほのお', 'くさ', 'はがね', 'ひこう', 'こおり', 'ドラゴン', 'じめん', 'フェアリー', 'ステラ']","[29.7, 24.8, 10.3, 7.9, 5.5, 5.5, 4.2, 3.6, 2.4, 1.8]"
0255-000,9999,255,0,アチャモ,,アチャモ,"['きしかいせい', 'つるぎのまい', 'こらえる', 'やけっぱち', 'フェザーダンス', 'かえんほうしゃ', 'まもる', 'バトンタッチ', 'フレアドライブ']","[100.0, 70.0, 40.0, 40.0, 30.0, 30.0, 30.0, 30.0, 30.0]","['いじっぱり', 'せっかち', 'ひかえめ']","[50.0, 37.5, 12.5]","['かそく', 'もうか']","[87.5, 12.5]",['きあいのタスキ'],[100.0],['かくとう'],[100.0]
0256-000,9999,256,0,ワカシャモ,,ワカシャモ,"['バトンタッチ', 'ビルドアップ', 'みきり', 'みがわり', 'まもる', 'きあいだめ', 'ブレイズキック', 'フェザーダンス', 'つるぎのまい', 'インファイト']","[91.1, 58.4, 47.5, 44.6, 33.7, 22.8, 20.8, 17.8, 13.9, 8.9]","['ずぶとい', 'いじっぱり', 'わんぱく', 'のんき', 'ようき', 'しんちょう', 'おだやか', 'おくびょう']","[37.7, 17.0, 15.1, 15.1, 5.7, 3.8, 3.8, 1.9]",['かそく'],[100.0],"['しんかのきせき', 'きあいのタスキ']","[96.2, 3.8]","['ほのお', 'みず', 'あく']","[50.0, 25.0, 25.0]"
0258-000,9999,258,0,ミズゴロウ,,ミズゴロウ,"['がむしゃら', 'ミラーコート', 'カウンター', 'ゆきなだれ', 'ハイドロポンプ', 'なみのり', 'いやなおと', 'なきごえ', 'マッドショット', 'こらえる']","[96.6, 86.2, 86.2, 82.8, 10.3, 6.9, 6.9, 3.4, 3.4, 3.4]","['いじっぱり', 'さみしがり', 'ひかえめ']","[90.0, 5.0, 5.0]","['しめりけ', 'げきりゅう']","[95.0, 5.0]","['きあいのタスキ', 'イバンのみ']","[95.0, 5.0]",[],[]
0259-000,9999,259,0,ヌマクロー,,ヌマクロー,"['ミラーコート', 'じしん', 'がむしゃら', 'カウンター', 'あくび', 'ステルスロック', 'ほえる', 'まもる', 'うずしお', 'ハイドロポンプ']","[95.2, 60.3, 42.9, 41.3, 38.1, 31.7, 30.2, 23.8, 22.2, 9.5]","['しんちょう', 'ひかえめ', 'なまいき', 'わんぱく']","[36.0, 32.0, 28.0, 4.0]","['げきりゅう', 'しめりけ']","[84.0, 16.0]",['しんかのきせき'],[100.0],['くさ'],[100.0]
0262-000,9999,262,0,グラエナ,,グラエナ,"['あくび', 'いかりのまえば', 'ふいうち', 'イカサマ', 'ちょうはつ', 'じゃれつく', 'くさわけ', 'かみなりのキバ', 'すなかけ', 'あまえる']","[81.1, 61.2, 51.7, 51.7, 49.3, 27.9, 15.4, 13.4, 10.0, 10.0]","['わんぱく', 'いじっぱり', 'ずぶとい', 'おくびょう']","[71.8, 18.3, 8.5, 1.4]","['いかく', 'じしんかじょう', 'はやあし']","[80.3, 16.9, 2.8]","['オボンのみ', 'たべのこし', 'いのちのたま', 'どくどくだま', 'ゴツゴツメット', 'ロゼルのみ', 'こだわりハチマキ']","[45.1, 32.4, 15.5, 2.8, 1.4, 1.4, 1.4]","['あく', 'かくとう']","[66.7, 33.3]"
0270-000,9999,270,0,ハスボー,,ハスボー,"['しねんのずつき', 'ギガドレイン', 'あまごい', 'エナジーボール']","[100.0, 100.0, 100.0, 100.0]",[],[],[],[],[],[],[],[]
0271-000,9999,271,0,ハスブレロ,,ハスブレロ,"['ギガドレイン', 'ひやみず', 'はたきおとす', 'ハイドロポンプ', 'ふぶき']","[100.0, 100.0, 100.0, 50.0, 50.0]",['ずぶとい'],[100.0],['すいすい'],[100.0],['しんかのきせき'],[100.0],[],[]
0272-000,9999,272,0,ルンパッパ,,ルンパッパ,"['れいとうビーム', 'ギガドレイン', 'ウェザーボール', 'ハイドロポンプ', 'エナジーボール', 'なみのり', 'あまごい', 'テラバースト', 'アンコール', 'やどりぎのタネ']","[92.8, 68.3, 33.2, 31.5, 28.7, 24.7, 22.0, 20.3, 17.3, 10.8]","['ひかえめ', 'おくびょう', 'ずぶとい', 'おだやか', 'おっとり', 'うっかりや', 'まじめ', 'すなお', 'ようき']","[79.8, 11.8, 4.6, 1.9, 1.0, 0.4, 0.3, 0.1, 0.1]","['すいすい', 'あめうけざら', 'マイペース']","[93.0, 4.7, 2.3]","['いのちのたま', 'きあいのタスキ', 'こだわりメガネ', 'しめったいわ', 'じゃくてんほけん', 'とつげきチョッキ', 'ものしりメガネ', 'たべのこし', 'たつじんのおび', 'おうじゃのしるし']","[51.4, 13.5, 6.5, 6.2, 5.3, 4.8, 3.0, 2.6, 2.0, 1.7]","['みず', 'はがね', 'くさ', 'かくとう', 'フェアリー', 'でんき', 'こおり', 'ゴースト', 'ステラ', 'いわ']","[53.6, 16.9, 6.6, 6.0, 3.3, 3.3, 2.7, 2.2, 1.6, 1.1]"
0274-000,9999,274,0,コノハナ,,コノハナ,['ねこだまし'],[100.0],[],[],[],[],[],[],[],[]
0275-000,9999,275,0,ダーテング,,ダーテング,"['おいかぜ', 'だいばくはつ', 'リーフブレード', 'はたきおとす', 'ふいうち', 'ねこだまし', 'はやてがえし', 'つるぎのまい', 'まもる', 'ちょうはつ']","[74.4, 69.9, 57.6, 46.7, 42.6, 16.3, 16.1, 15.4, 6.9, 6.8]","['いじっぱり', 'ようき', 'ひかえめ', 'しんちょう', 'わんぱく', 'せっかち', 'うっかりや', 'やんちゃ', 'のうてんき', 'おくびょう']","[64.3, 29.7, 3.1, 0.7, 0.7, 0.5, 0.3, 0.2, 0.2, 0.2]","['かぜのり', 'ようりょくそ', 'わるいてぐせ']","[92.6, 5.0, 2.4]","['きあいのタスキ', 'いのちのたま', 'カムラのみ', 'じゃくてんほけん', 'ラムのみ', 'ノーマルジュエル', 'しめったいわ', 'チイラのみ', 'おんみつマント']","[91.7, 2.6, 1.6, 1.2, 1.0, 0.9, 0.7, 0.2, 0.2]","['ほのお', 'ゴースト', 'あく', 'みず', 'くさ', 'ノーマル', 'こおり']","[55.8, 14.0, 14.0, 9.3, 2.3, 2.3, 2.3]"
0278-000,9999,278,0,キャモメ,,キャモメ,"['フェザーダンス', 'こらえる', 'おいかぜ', 'でんこうせっか', 'みずのはどう', 'つばさでうつ', 'ちょうおんぱ', 'こうそくいどう']","[66.7, 66.7, 66.7, 66.7, 33.3, 33.3, 33.3, 33.3]",['いじっぱり'],[100.0],['するどいめ'],[100.0],['イバンのみ'],[100.0],[],[]
0280-000,9999,280,0,ラルトス,,ラルトス,"['かげぶんしん', 'なきごえ', 'チャームボイス']","[100.0, 100.0, 100.0]",[],[],[],[],[],[],[],[]
0281-000,9999,281,0,キルリア,,キルリア,['ゆびをふる'],[100.0],[],[],[],[],[],[],[],[]
0283-000,9999,283,0,アメタマ,,アメタマ,"['みずびたし', 'あまいかおり', 'でんこうせっか', 'ハイドロポンプ', 'なみのり', 'みずでっぽう']","[100.0, 100.0, 66.7, 66.7, 33.3, 33.3]",['ひかえめ'],[100.0],['すいすい'],[100.0],['こだわりメガネ'],[100.0],['みず'],[100.0]
0284-000,9999,284,0,アメモース,,アメモース,"['ねばねばネット', 'ちょうのまい', 'エアスラッシュ', 'ふきとばし', 'むしのさざめき', 'こごえるかぜ', 'バトンタッチ', 'しびれごな', 'とんぼがえり', 'ギガドレイン']","[50.9, 44.9, 37.7, 33.2, 29.7, 25.7, 19.0, 16.3, 16.1, 14.4]","['おくびょう', 'ずぶとい', 'ようき', 'ひかえめ', 'のうてんき', 'むじゃき', 'すなお', 'いじっぱり', 'おだやか']","[56.3, 15.2, 10.2, 7.8, 5.7, 2.6, 1.7, 0.3, 0.2]",['いかく'],[100.0],"['きあいのタスキ', 'ゴツゴツメット', 'いのちのたま', 'オボンのみ', 'アッキのみ', 'こだわりスカーフ', 'マゴのみ', 'こうかくレンズ', 'あつぞこブーツ', 'たべのこし']","[43.2, 16.4, 12.3, 10.5, 5.2, 2.2, 1.9, 1.4, 1.4, 1.0]","['みず', 'くさ', 'ほのお', 'こおり', 'むし', 'じめん', 'でんき', 'ゴースト']","[57.5, 17.5, 8.8, 6.3, 3.8, 3.8, 1.3, 1.3]"
0285-000,9999,285,0,キノココ,,キノココ,"['やどりぎのタネ', 'みがわり', 'とびつく', 'キノコのほうし']","[100.0, 100.0, 100.0, 100.0]",['ようき'],[100.0],['ポイズンヒール'],[100.0],['どくどくだま'],[100.0],['いわ'],[100.0]
0287-000,9999,287,0,ナマケロ,,ナマケロ,"['じゃれつく', 'じたばた', 'カウンター', 'じごくづき']","[100.0, 100.0, 100.0, 100.0]",[],[],[],[],[],[],[],[]
0288-000,9999,288,0,ヤルキモノ,,ヤルキモノ,"['なまける', 'ビルドアップ', 'じごくづき', 'アンコール', 'でんじは', 'ドレインパンチ', 'からげんき', 'シャドークロー', 'はたきおとす', 'ちょうはつ']","[54.7, 52.7, 42.0, 32.7, 32.0, 30.0, 25.3, 25.3, 18.0, 16.7]","['わんぱく', 'しんちょう', 'ようき', 'いじっぱり', 'のうてんき']","[37.1, 29.0, 19.4, 11.3, 3.2]",['やるき'],[100.0],['しんかのきせき'],[100.0],"['ゴースト', 'あく', 'フェアリー', 'どく']","[54.5, 27.3, 9.1, 9.1]"
0289-000,9999,289,0,ケッキング,,ケッキング,"['ギガインパクト', 'じしん', 'はたきおとす', 'シャドークロー', 'ドレインパンチ', 'ふいうち', 'れいとうパンチ', 'ほのおのパンチ', 'じごくづき', 'すてみタックル']","[82.1, 43.9, 31.1, 28.3, 26.6, 22.5, 20.3, 15.5, 14.8, 14.7]","['いじっぱり', 'ようき', 'まじめ', 'のうてんき', 'さみしがり', 'うっかりや', 'むじゃき', 'わんぱく', 'れいせい', 'ずぶとい']","[64.7, 16.1, 12.7, 1.6, 1.5, 1.3, 0.7, 0.6, 0.3, 0.1]",['なまけ'],[100.0],"['こだわりハチマキ', 'いのちのたま', 'だっしゅつパック', 'フィラのみ', 'シルクのスカーフ', 'とつげきチョッキ', 'ひかりのこな', 'ちからのハチマキ', 'オボンのみ', 'ラムのみ']","[59.6, 10.1, 8.2, 4.5, 3.9, 2.8, 1.9, 1.6, 1.6, 1.5]","['ノーマル', 'ステラ', 'ゴースト', 'じめん', 'ほのお', 'フェアリー', 'あく', 'かくとう']","[60.9, 21.3, 9.2, 3.4, 2.4, 1.9, 0.5, 0.5]"
0297-000,9999,297,0,ハリテヤマ,,ハリテヤマ,"['バレットパンチ', 'ドレインパンチ', 'はたきおとす', 'ねこだまし', 'ぶちかまし', 'じしん', 'れいとうパンチ', 'インファイト', 'はらだいこ', 'からげんき']","[83.2, 79.7, 63.8, 36.8, 21.2, 16.6, 16.0, 16.0, 10.4, 10.3]","['いじっぱり', 'ゆうかん', 'しんちょう', 'わんぱく', 'ずぶとい', 'すなお', 'のんき', 'うっかりや', 'ようき']","[85.8, 7.0, 3.3, 1.5, 1.1, 0.4, 0.3, 0.3, 0.2]","['こんじょう', 'あついしぼう', 'ちからずく']","[64.0, 32.8, 3.2]","['かえんだま', 'とつげきチョッキ', 'オボンのみ', 'いのちのたま', 'たべのこし', 'クリアチャーム', 'ひかりのこな', 'レッドカード', 'ゴツゴツメット', 'ラムのみ']","[43.9, 37.3, 8.2, 2.6, 2.4, 1.6, 1.2, 1.1, 0.3, 0.3]","['はがね', 'かくとう', 'ノーマル', 'あく', 'でんき', 'じめん', 'どく', 'ステラ']","[79.1, 6.8, 6.2, 2.7, 2.4, 1.7, 0.7, 0.3]"
0298-000,9999,298,0,ルリリ,,ルリリ,"['はねる', 'みずでっぽう', 'しっぽをふる', 'てだすけ']","[100.0, 100.0, 100.0, 100.0]",[],[],[],[],[],[],[],[]
0299-000,9999,299,0,ノズパス,,ノズパス,"['ボディプレス', 'ボルトチェンジ', 'ステルスロック', 'いたみわけ', 'がんせきふうじ', 'てっぺき', 'たいあたり', 'でんじは', 'ちょうはつ', 'すなあらし']","[72.7, 72.7, 72.7, 63.6, 36.4, 18.2, 18.2, 18.2, 9.1, 9.1]","['すなお', 'のんき', 'ずぶとい', 'ひかえめ']","[33.3, 33.3, 16.7, 16.7]","['がんじょう', 'じりょく']","[83.3, 16.7]","['しんかのきせき', 'オボンのみ']","[75.0, 25.0]",['フェアリー'],[100.0]
0307-000,9999,307,0,アサナン,,アサナン,"['テラバースト', 'トリックルーム', 'きしかいせい', 'サイコカッター', 'しねんのずつき', 'とびひざげり', 'ドレインパンチ', 'れいとうパンチ']","[95.8, 87.5, 87.5, 83.3, 16.7, 12.5, 12.5, 4.2]","['ゆうかん', 'いじっぱり']","[75.0, 25.0]",['ヨガパワー'],[100.0],"['きあいのタスキ', 'しんかのきせき']","[75.0, 25.0]","['あく', 'ゴースト']","[50.0, 50.0]"
0308-000,9999,308,0,チャーレム,,チャーレム,"['バレットパンチ', 'しねんのずつき', 'ねこだまし', 'インファイト', 'れいとうパンチ', 'とびひざげり', 'ほのおのパンチ', 'かかとおとし', 'サイコカッター', 'トリック']","[69.0, 52.7, 51.6, 48.1, 46.8, 35.6, 13.2, 13.2, 11.5, 9.8]","['いじっぱり', 'ようき', 'やんちゃ', 'ゆうかん', 'さみしがり', 'しんちょう', 'まじめ', 'てれや', 'わんぱく']","[59.0, 29.5, 8.5, 1.4, 1.0, 0.2, 0.2, 0.1, 0.1]",['ヨガパワー'],[100.0],"['きあいのタスキ', 'いのちのたま', 'こだわりスカーフ', 'ラムのみ', 'こだわりハチマキ', 'たつじんのおび', 'パンチグローブ', 'ひかりのねんど', 'こうかくレンズ', 'でかいきんのたま']","[42.4, 25.6, 16.5, 6.6, 3.0, 2.5, 1.2, 0.5, 0.5, 0.4]","['はがね', 'かくとう', 'ステラ', 'あく', 'ほのお', 'ゴースト', 'エスパー', 'ノーマル', 'フェアリー', 'じめん']","[49.2, 16.6, 10.7, 7.5, 6.2, 4.9, 2.0, 1.6, 0.7, 0.3]"
0311-000,9999,311,0,プラスル,,プラスル,"['アンコール', 'ほっぺすりすり', 'すりかえ', 'ボルトチェンジ', 'かみなり', 'テラバースト', 'がむしゃら', 'まねっこ', 'でんこうせっか', 'くさむすび']","[67.9, 49.4, 46.9, 39.5, 35.8, 29.6, 24.7, 24.7, 21.0, 14.8]","['おくびょう', 'むじゃき', 'ひかえめ']","[78.0, 19.5, 2.4]","['ひらいしん', 'プラス']","[97.6, 2.4]","['いのちのたま', 'きあいのタスキ', 'こだわりスカーフ', 'ゴツゴツメット', 'ふうせん']","[46.3, 22.0, 19.5, 7.3, 4.9]","['こおり', 'ゴースト', 'フェアリー']","[66.7, 22.2, 11.1]"
0312-000,9999,312,0,マイナン,,マイナン,"['ほっぺすりすり', 'バトンタッチ', 'うたう', 'みがわり', 'アンコール', 'がむしゃら', 'でんこうせっか', 'ボルトチェンジ', 'いかりのまえば', 'どろかけ']","[99.5, 66.3, 65.0, 65.0, 27.3, 21.7, 20.2, 6.4, 4.0, 3.6]","['ようき', 'むじゃき', 'おくびょう', 'ずぶとい', 'ひかえめ', 'わんぱく']","[79.5, 8.5, 7.3, 2.6, 1.2, 0.9]","['ちくでん', 'マイナス']","[98.8, 1.2]","['きあいのタスキ', 'こだわりスカーフ', 'ふうせん', 'たべのこし', 'こだわりメガネ', 'メトロノーム', 'ホズのみ', 'レッドカード']","[90.6, 2.6, 2.6, 1.2, 0.9, 0.9, 0.9, 0.3]","['ゴースト', 'ひこう']","[90.9, 9.1]"
0313-000,9999,313,0,バルビート,,バルビート,"['アンコール', 'ひかりのかべ', 'とんぼがえり', 'あまごい', 'バトンタッチ', 'ほたるび', 'まとわりつく', 'ちょうはつ', 'はねやすめ', 'みがわり']","[85.7, 50.3, 44.9, 41.0, 36.5, 36.0, 19.6, 12.1, 11.3, 9.5]","['のんき', 'ずぶとい', 'わんぱく', 'おだやか', 'おくびょう', 'しんちょう', 'ひかえめ', 'まじめ', 'せっかち', 'ようき']","[47.4, 26.1, 8.2, 6.4, 5.6, 2.2, 1.1, 0.8, 0.5, 0.5]","['いたずらごころ', 'むしのしらせ', 'はっこう']","[99.5, 0.5, 0.0]","['しめったいわ', 'きあいのタスキ', 'ゴツゴツメット', 'メンタルハーブ', 'かえんだま', 'たべのこし', 'こうこうのしっぽ', 'タラプのみ', 'しめつけバンド', 'アッキのみ']","[48.1, 13.0, 12.0, 9.0, 2.2, 1.9, 1.8, 1.7, 1.7, 1.3]","['フェアリー', 'みず', 'ゴースト', 'いわ', 'どく', 'じめん', 'はがね']","[38.9, 36.7, 16.7, 3.3, 2.2, 1.1, 1.1]"
0314-000,9999,314,0,イルミーゼ,,イルミーゼ,"['まとわりつく', 'アンコール', 'はねやすめ', 'あまえる', 'でんじは', 'ひかりのかべ', 'ねがいごと', 'つきのひかり', 'あやしいひかり', 'メロメロ']","[91.2, 89.5, 70.6, 62.9, 19.9, 14.7, 8.2, 7.9, 5.7, 5.6]","['ずぶとい', 'わんぱく', 'おだやか', 'のんき', 'がんばりや', 'おくびょう', 'なまいき', 'ゆうかん', 'おとなしい', 'ひかえめ']","[63.0, 17.5, 8.4, 5.7, 1.5, 1.1, 0.8, 0.7, 0.5, 0.4]","['いたずらごころ', 'いろめがね', 'どんかん']","[98.4, 1.3, 0.3]","['ゴツゴツメット', 'しめつけバンド', 'ねばりのかぎづめ', 'たべのこし', 'ひかりのねんど', 'ひかりのこな', 'オボンのみ', 'きあいのタスキ', 'しめったいわ', 'ぎんのこな']","[50.3, 13.2, 12.8, 7.9, 5.2, 2.4, 2.3, 1.8, 1.1, 0.8]","['フェアリー', 'どく', 'ドラゴン', 'みず', 'ゴースト', 'はがね', 'ほのお', 'こおり', 'でんき', 'むし']","[38.0, 19.0, 11.6, 10.7, 6.6, 5.8, 3.3, 1.7, 1.7, 0.8]"
